"user_id";"user_external_id";"Gender";"Age";"Zip code";"Work situation";"Level of education";"Joblevel";"Language preference";"Drink behavior";"entrepeneur";"owner or renter";"Household";"Country";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"answered";"answer";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieraan wat je van de stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieronder aan wat je van deze stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Dank je wel voor het deelnemen!";"answered";"answer"
18754;"9.21.02420091";"Male";1994;2050;"Full time (32+ hours)";"Professional education (Bachelor)";"Administrative support";"Dutch";"Wodka/Gin";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"02-09-2021 16:51:49";1;"9.21.02420091";"Q: Lees onderstaande stelling goed.";"02-09-2021 16:51:52";1;"9.21.02420091";"Q: Geef hieraan wat je van de stelling vindt.";"02-09-2021 16:51:56";1;;;;;"9.21.02420091";"Q: Lees onderstaande stelling goed.";"02-09-2021 16:51:58";1;"9.21.02420091";"Q: Geef hieronder aan wat je van deze stelling vindt.";"02-09-2021 16:53:13";1;;;;;"9.21.02420091";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"02-09-2021 16:53:24";1;;;;;"9.21.02420091";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"02-09-2021 16:53:33";;1;;;;"9.21.02420091";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"02-09-2021 16:53:42";1;;;;;"9.21.02420091";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"02-09-2021 16:53:55";;;1;;;"9.21.02420091";"Q: Dank je wel voor het deelnemen!";"02-09-2021 16:53:57";1
6436;"5.18.0237773";"Female";1989;9400;"Full time (32+ hours)";"Professional education (Bachelor)";;"Dutch";"Soft drinks";"No";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"05-09-2021 09:01:12";1;"5.18.0237773";"Q: Lees onderstaande stelling goed.";"05-09-2021 09:01:18";1;"5.18.0237773";"Q: Geef hieraan wat je van de stelling vindt.";"05-09-2021 09:01:22";;;1;;;"5.18.0237773";"Q: Lees onderstaande stelling goed.";"05-09-2021 09:01:27";1;"5.18.0237773";"Q: Geef hieronder aan wat je van deze stelling vindt.";"05-09-2021 09:01:29";;1;;;;"5.18.0237773";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"05-09-2021 09:01:35";;;1;;;"5.18.0237773";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"05-09-2021 09:01:44";;;;1;;"5.18.0237773";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"05-09-2021 09:01:52";;;;1;;"5.18.0237773";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"05-09-2021 09:02:01";;;1;;;"5.18.0237773";"Q: Dank je wel voor het deelnemen!";"05-09-2021 09:02:03";1
18821;"9.21.08320158";"Female";1991;2870;"Full time (32+ hours)";"Vocational school";"Projectmanagement";"Dutch";"Cocktails";"Yes";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"08-09-2021 17:32:26";1;"9.21.08320158";"Q: Lees onderstaande stelling goed.";"08-09-2021 17:32:28";1;"9.21.08320158";"Q: Geef hieraan wat je van de stelling vindt.";"08-09-2021 17:32:37";;1;;;;"9.21.08320158";"Q: Lees onderstaande stelling goed.";"08-09-2021 17:32:39";1;"9.21.08320158";"Q: Geef hieronder aan wat je van deze stelling vindt.";"08-09-2021 17:32:44";;;;1;;"9.21.08320158";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"08-09-2021 17:32:59";;;;;1;"9.21.08320158";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"08-09-2021 17:33:10";;;;1;;"9.21.08320158";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"08-09-2021 17:33:22";1;;;;;"9.21.08320158";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"08-09-2021 17:33:30";;;;;1;"9.21.08320158";"Q: Dank je wel voor het deelnemen!";"08-09-2021 17:33:32";1
18822;"9.21.08320159";"Female";1981;8400;"Full time (32+ hours)";"Vocational school";;"Dutch";"White wine";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"08-09-2021 19:42:59";1;"9.21.08320159";"Q: Lees onderstaande stelling goed.";"08-09-2021 19:43:01";1;"9.21.08320159";"Q: Geef hieraan wat je van de stelling vindt.";"08-09-2021 19:43:12";1;;;;;"9.21.08320159";"Q: Lees onderstaande stelling goed.";"08-09-2021 19:43:18";1;"9.21.08320159";"Q: Geef hieronder aan wat je van deze stelling vindt.";"08-09-2021 19:43:23";1;;;;;"9.21.08320159";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"08-09-2021 19:43:34";1;;;;;"9.21.08320159";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"08-09-2021 19:43:44";;1;;;;"9.21.08320159";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"08-09-2021 19:43:52";1;;;;;"9.21.08320159";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"08-09-2021 19:43:59";;1;;;;"9.21.08320159";"Q: Dank je wel voor het deelnemen!";"08-09-2021 19:44:02";1
18825;"9.21.08320162";"Male";1994;9240;"Full time (32+ hours)";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"No";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"08-09-2021 23:23:12";1;"9.21.08320162";"Q: Lees onderstaande stelling goed.";"08-09-2021 23:23:31";1;"9.21.08320162";"Q: Geef hieraan wat je van de stelling vindt.";"08-09-2021 23:23:49";;;1;;;"9.21.08320162";"Q: Lees onderstaande stelling goed.";"08-09-2021 23:24:10";1;"9.21.08320162";"Q: Geef hieronder aan wat je van deze stelling vindt.";"08-09-2021 23:24:20";;1;;;;"9.21.08320162";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"08-09-2021 23:24:28";;1;;;;"9.21.08320162";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"08-09-2021 23:24:40";;;1;;;"9.21.08320162";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"08-09-2021 23:24:56";;;;1;;"9.21.08320162";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"08-09-2021 23:25:09";;1;;;;"9.21.08320162";"Q: Dank je wel voor het deelnemen!";"08-09-2021 23:25:16";1
18826;"9.21.09420163";"Female";1964;2930;"(Temporarily) incapacitated";"Vocational school";;"Dutch";"White wine";"No";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"09-09-2021 06:52:00";1;"9.21.09420163";"Q: Lees onderstaande stelling goed.";"09-09-2021 06:52:04";1;"9.21.09420163";"Q: Geef hieraan wat je van de stelling vindt.";"09-09-2021 06:52:13";;;1;;;"9.21.09420163";"Q: Lees onderstaande stelling goed.";"09-09-2021 07:17:42";1;"9.21.09420163";"Q: Geef hieronder aan wat je van deze stelling vindt.";"09-09-2021 07:17:50";1;;;;;"9.21.09420163";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"09-09-2021 07:18:04";1;;;;;"9.21.09420163";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"09-09-2021 07:18:10";1;;;;;"9.21.09420163";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"09-09-2021 07:18:19";1;;;;;"9.21.09420163";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"09-09-2021 07:18:26";1;;;;;"9.21.09420163";"Q: Dank je wel voor het deelnemen!";"09-09-2021 07:18:30";1
18833;"9.21.09420170";"Male";1995;3270;"Student";"Advanced vocational education";"Administrative support";"Dutch";"Red wine";"No";"Owner-occupied home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"09-09-2021 20:44:56";1;"9.21.09420170";"Q: Lees onderstaande stelling goed.";"09-09-2021 20:45:06";1;"9.21.09420170";"Q: Geef hieraan wat je van de stelling vindt.";"09-09-2021 20:45:20";;1;;;;"9.21.09420170";"Q: Lees onderstaande stelling goed.";"09-09-2021 20:45:30";1;"9.21.09420170";"Q: Geef hieronder aan wat je van deze stelling vindt.";"09-09-2021 20:45:33";;1;;;;"9.21.09420170";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"09-09-2021 20:45:48";;;1;;;"9.21.09420170";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"09-09-2021 20:45:56";1;;;;;"9.21.09420170";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"09-09-2021 20:46:05";;;;1;;"9.21.09420170";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"09-09-2021 20:46:17";;1;;;;"9.21.09420170";"Q: Dank je wel voor het deelnemen!";"09-09-2021 20:46:20";1
4931;"11.17.2346268";"Female";1991;8710;"Other";"Professional education (Bachelor)";;"Dutch";"Rosé";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"13-09-2021 21:41:46";1;"11.17.2346268";"Q: Lees onderstaande stelling goed.";"13-09-2021 21:41:51";1;"11.17.2346268";"Q: Geef hieraan wat je van de stelling vindt.";"13-09-2021 21:41:54";1;;;;;"11.17.2346268";"Q: Lees onderstaande stelling goed.";"13-09-2021 21:42:00";1;"11.17.2346268";"Q: Geef hieronder aan wat je van deze stelling vindt.";"13-09-2021 21:42:03";1;;;;;"11.17.2346268";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"13-09-2021 21:42:11";;;;;1;"11.17.2346268";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"13-09-2021 21:42:15";1;;;;;"11.17.2346268";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"13-09-2021 21:42:23";;;;;1;"11.17.2346268";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"13-09-2021 21:42:28";1;;;;;"11.17.2346268";"Q: Dank je wel voor het deelnemen!";"13-09-2021 21:42:30";1
18870;"9.21.14220207";"Female";1952;9120;"Retired / early retirement";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"14-09-2021 19:46:19";1;"9.21.14220207";"Q: Lees onderstaande stelling goed.";"14-09-2021 19:46:31";1;"9.21.14220207";"Q: Geef hieraan wat je van de stelling vindt.";"14-09-2021 19:46:49";;1;;;;"9.21.14220207";"Q: Lees onderstaande stelling goed.";"14-09-2021 19:47:08";1;"9.21.14220207";"Q: Geef hieronder aan wat je van deze stelling vindt.";"14-09-2021 19:47:16";;1;;;;"9.21.14220207";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"14-09-2021 19:47:49";;;;1;;"9.21.14220207";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"14-09-2021 19:48:08";;1;;;;"9.21.14220207";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"14-09-2021 19:48:27";;1;;;;"9.21.14220207";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"14-09-2021 19:48:46";;1;;;;"9.21.14220207";"Q: Dank je wel voor het deelnemen!";"14-09-2021 19:48:54";1
18885;"9.21.16420222";"Male";2021;1234;"Pupil/scholar";"Vocational school";"Board";"Dutch";"Red wine";"No";"Rental home";"Living together & kid(s)";"Holland";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"16-09-2021 10:15:50";1;"9.21.16420222";"Q: Lees onderstaande stelling goed.";"16-09-2021 10:15:54";1;"9.21.16420222";"Q: Geef hieraan wat je van de stelling vindt.";"16-09-2021 10:16:01";;;1;;;"9.21.16420222";"Q: Lees onderstaande stelling goed.";"16-09-2021 10:16:08";1;"9.21.16420222";"Q: Geef hieronder aan wat je van deze stelling vindt.";"16-09-2021 10:16:20";;;1;;;"9.21.16420222";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"16-09-2021 10:16:24";;;1;;;"9.21.16420222";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"16-09-2021 10:16:27";;;1;;;"9.21.16420222";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"16-09-2021 10:16:34";;;1;;;"9.21.16420222";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"16-09-2021 10:16:37";;;1;;;"9.21.16420222";"Q: Dank je wel voor het deelnemen!";"16-09-2021 10:16:41";1
18879;"9.21.15320216";"Male";1981;3203;"Part time";"Advanced vocational education";"Executive staff";"Dutch";"Beer (alcoholfree)";"No";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"16-09-2021 13:07:41";1;"9.21.15320216";"Q: Lees onderstaande stelling goed.";"16-09-2021 13:07:50";1;"9.21.15320216";"Q: Geef hieraan wat je van de stelling vindt.";"16-09-2021 13:08:06";;;1;;;"9.21.15320216";"Q: Lees onderstaande stelling goed.";"16-09-2021 13:08:28";1;"9.21.15320216";"Q: Geef hieronder aan wat je van deze stelling vindt.";"16-09-2021 13:08:33";;;1;;;"9.21.15320216";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"16-09-2021 13:08:47";;;;1;;"9.21.15320216";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"16-09-2021 13:08:55";;;;1;;"9.21.15320216";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"16-09-2021 13:09:14";;;;1;;"9.21.15320216";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"16-09-2021 13:09:21";;;;1;;"9.21.15320216";"Q: Dank je wel voor het deelnemen!";"16-09-2021 13:09:24";1
18892;"9.21.17520229";"Female";2000;9080;"Full time (32+ hours)";"Primary-secondary school/no school";;"Dutch";"Wodka/Gin";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"17-09-2021 07:56:11";1;"9.21.17520229";"Q: Lees onderstaande stelling goed.";"17-09-2021 07:56:15";1;"9.21.17520229";"Q: Geef hieraan wat je van de stelling vindt.";"17-09-2021 07:56:22";;1;;;;"9.21.17520229";"Q: Lees onderstaande stelling goed.";"17-09-2021 07:56:27";1;"9.21.17520229";"Q: Geef hieronder aan wat je van deze stelling vindt.";"17-09-2021 07:56:29";;1;;;;"9.21.17520229";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"17-09-2021 07:56:36";;;1;;;"9.21.17520229";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"17-09-2021 07:56:45";;;;1;;"9.21.17520229";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"17-09-2021 07:56:50";;1;;;;"9.21.17520229";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"17-09-2021 07:56:55";;1;;;;"9.21.17520229";"Q: Dank je wel voor het deelnemen!";"17-09-2021 07:56:58";1
18896;"9.21.17520233";"Male";1986;3660;"Unemployed";"Advanced vocational education";;"Dutch";"Specialty beers";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"17-09-2021 20:30:01";1;"9.21.17520233";"Q: Lees onderstaande stelling goed.";"17-09-2021 20:30:10";1;"9.21.17520233";"Q: Geef hieraan wat je van de stelling vindt.";"17-09-2021 20:30:23";;1;;;;"9.21.17520233";"Q: Lees onderstaande stelling goed.";"17-09-2021 20:30:31";1;"9.21.17520233";"Q: Geef hieronder aan wat je van deze stelling vindt.";"17-09-2021 20:30:34";;;1;;;"9.21.17520233";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"17-09-2021 20:30:51";;1;;;;"9.21.17520233";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"17-09-2021 20:31:02";;;1;;;"9.21.17520233";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"17-09-2021 20:31:12";;;;1;;"9.21.17520233";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"17-09-2021 20:31:29";;;;1;;"9.21.17520233";"Q: Dank je wel voor het deelnemen!";"17-09-2021 20:31:32";1
18906;"9.21.18620243";"Female";1953;1700;"Retired / early retirement";"Primary-secondary school/no school";;"Dutch";"Water";"Yes";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"18-09-2021 08:12:33";1;"9.21.18620243";"Q: Lees onderstaande stelling goed.";"18-09-2021 08:12:52";1;"9.21.18620243";"Q: Geef hieraan wat je van de stelling vindt.";"18-09-2021 08:13:08";;1;;;;"9.21.18620243";"Q: Lees onderstaande stelling goed.";"18-09-2021 08:13:17";1;"9.21.18620243";"Q: Geef hieronder aan wat je van deze stelling vindt.";"18-09-2021 08:13:25";;1;;;;"9.21.18620243";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"18-09-2021 08:13:38";;;;1;;"9.21.18620243";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"18-09-2021 08:13:47";1;;;;;"9.21.18620243";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"18-09-2021 08:14:01";1;;;;;"9.21.18620243";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"18-09-2021 08:14:10";1;;;;;"9.21.18620243";"Q: Dank je wel voor het deelnemen!";"18-09-2021 08:14:15";1
16827;"11.20.10218164";"Female";1985;1020;"Student";"Professional education (Bachelor)";"Management";"French";"Fruit juices";"Yes";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"18-09-2021 13:26:32";1;"11.20.10218164";"Q: Lees onderstaande stelling goed.";"18-09-2021 13:26:37";1;"11.20.10218164";"Q: Geef hieraan wat je van de stelling vindt.";"18-09-2021 13:26:41";;;1;;;"11.20.10218164";"Q: Lees onderstaande stelling goed.";"18-09-2021 13:26:46";1;"11.20.10218164";"Q: Geef hieronder aan wat je van deze stelling vindt.";"18-09-2021 13:26:51";1;;;;;"11.20.10218164";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"18-09-2021 13:26:56";;;1;;;"11.20.10218164";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"18-09-2021 13:27:02";1;;;;;"11.20.10218164";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"18-09-2021 13:27:07";;1;;;;"11.20.10218164";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"18-09-2021 13:27:11";;1;;;;"11.20.10218164";"Q: Dank je wel voor het deelnemen!";"18-09-2021 13:27:14";1
18464;"7.21.13219801";"Male";2000;3390;"Student";"Vocational school";"Management";"Dutch";"Soft drinks";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"19-09-2021 16:43:50";1;"7.21.13219801";"Q: Lees onderstaande stelling goed.";"19-09-2021 16:44:00";1;"7.21.13219801";"Q: Geef hieraan wat je van de stelling vindt.";"19-09-2021 16:44:03";;1;;;;"7.21.13219801";"Q: Lees onderstaande stelling goed.";"19-09-2021 16:44:11";1;"7.21.13219801";"Q: Geef hieronder aan wat je van deze stelling vindt.";"19-09-2021 16:44:14";1;;;;;"7.21.13219801";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"19-09-2021 16:44:27";;;1;;;"7.21.13219801";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"19-09-2021 16:44:40";;1;;;;"7.21.13219801";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"19-09-2021 16:44:47";;;1;;;"7.21.13219801";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"19-09-2021 16:44:56";;;1;;;"7.21.13219801";"Q: Dank je wel voor het deelnemen!";"19-09-2021 16:44:59";1
18952;"9.21.22320289";"Female";1998;3630;"Student";"Higher general secondary education";"Executive staff";"Dutch";"White wine";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"22-09-2021 14:23:39";1;"9.21.22320289";"Q: Lees onderstaande stelling goed.";"22-09-2021 14:23:43";1;"9.21.22320289";"Q: Geef hieraan wat je van de stelling vindt.";"22-09-2021 14:23:48";;;1;;;"9.21.22320289";"Q: Lees onderstaande stelling goed.";"22-09-2021 14:23:50";1;"9.21.22320289";"Q: Geef hieronder aan wat je van deze stelling vindt.";"22-09-2021 14:23:53";;1;;;;"9.21.22320289";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"22-09-2021 14:23:58";;;;1;;"9.21.22320289";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"22-09-2021 14:24:04";;1;;;;"9.21.22320289";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"22-09-2021 14:24:11";;;;1;;"9.21.22320289";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"22-09-2021 14:24:14";;;1;;;"9.21.22320289";"Q: Dank je wel voor het deelnemen!";"22-09-2021 14:24:16";1
