Date	Duration	InformedConsent_Sens	Age	PostalCode	Provincie	Gender	Gender_3_TEXT	Education	Corona_Vaccinated	Satis_Income	LeftRight	Polinterest	Vote2019_Fed	ElecUtil_CDV	ElecUtil_GROEN	ElecUtil_NVA	ElecUtil_OPENVLD	ElecUtil_PVDA	ElecUtil_VOORUIT	ElecUtil_VB	VoteChoiceNow	SwitchMotive	PolicyEval_FEDERAL	PolicyEval_FLEMISH	PolicyEval_EU	PolicyEval_LOCAL	MIP_Open	MIP_Open_rc1	MIP_Open_rc2	MIP_Open_rc3	MIP_Closed_1	MIP_Closed_2	EconRegul_Self	EconRegul_Party_CDV	EconRegul_Party_GROEN	EconRegul_Party_NVA	EconRegul_Party_OPENVLD	EconRegul_Party_PVDA	EconRegul_Party_VOORUIT	EconRegul_Party_VB	Immi_Self	Immi_Party_CDV	Immi_Party_GROEN	Immi_Party_NVA	Immi_Party_OPENVLD	Immi_Party_PVDA	Immi_Party_VOORUIT	Immi_Party_VB	EnviEcon_Self	EnviEcon_Party_CDV	EnviEcon_Party_GROEN	EnviEcon_Party_NVA	EnviEcon_Party_OPENVLD	EnviEcon_Party_PVDA	EnviEcon_Party_VOORUIT	EnviEcon_Party_VB	FreedomSpeech_Self	StateReform_Self	Eval_Gov_1	Eval_Gov_2	IO_HealthCare	IO_HealthCare_T_Page_Submit	IO_Migration	IO_Migration_T_Page_Submit	IO_Climate	IO_Climate_T_Page_Submit	IO_Economy	IO_Economy_T_Page_Submit	IO_Employment	IO_Employment_T_Page_Submit	IO_Pensions	IO_Pension_T_Page_Submit	IO_SocialSecurity	IO_SocialSecurity_T_Page_Submit	IO_Mobility	IO_Mobility_T_Page_Submit	IO_StateReform	IO_StateReform_T_Page_Submit	Econ_LR_1	Econ_LR_2	Econ_LR_3	Econ_LR_4	Econ_LR_5	Econ_LR_6	Econ_LR_7	Econ_LR_8	Econ_LR_9	Econ_LR_10	Econ_LR_11	Econ_LR_12	Econ_LR_13	Econ_LR_14	Econ_LR_15	Cult_LR_1	Cult_LR_2	Cult_LR_3	Cult_LR_4	Cult_LR_5	Cult_LR_6	Cult_LR_7	Cult_LR_8	Cult_LR_9	Cult_LR_10	Cult_LR_11	Cult_LR_12	Cult_LR_13	Cult_LR_14	Cult_LR_15	SatisDem	Pol_represented	Pol_represented_rc	NoticedMedia	NoticedMedia_13_TEXT	Noticed_PosNeg	Noticed_Politician	Corona_measures_1	Corona_measures_2	Corona_measures_3	Corona_measures_4	Corona_measures_5	Corona_measures_6	Corona_measures_7	Corona_measures_8	Corona_measures_9	LockdownCause_1	LockdownCause_2	LockdownCause_3	LockdownCause_4	LockdownCause_5	Corona_Gov_FEDERAL	Corona_Gov_FLEMISH	Corona_Gov_EUROPE	Corona_Comparative	Corona_Minister_1	Corona_Minister_2	Corona_Minister_3	Corona_Minister_4	Corona_Minister_5	Corona_Minister_6	Corona_Minister_7	Corona_VacStrat_1	Corona_VacStrat_2	Corona_VacStrat_3	Corona_VacStrat_4	Corona_VacStrat_5	Corona_EconStrat_1	Corona_EconStrat_2	Corona_EconStrat_3	Disinfo_1	Disinfo_2	Disinfo_3	Disinfo_4	Disinfo_5	Disinfo_6	Disinfo_7	Disinfo_8	Disinfo_9	Disinfo_10	Disinfo_11	AP_Child_1	AP_Child_2	AP_Child_3	AP_Child_4	AP_Child_5	AP_Child_6	AP_Child_7	AP_Child_8	AP_Child_9	AP_LR_1	AP_LR_2	AP_LR_3	AP_LR_4	AP_LR_5	AP_LR_6	AP_LR_7	w_agesexedu	w_agesexeduvote19
1-Apr-2021 02:50:53	2523	1	67	3582	2	2	""	3	3	8	5	3	1	9	0	0	0	5	5	0	1	""	6	0	5	7	"Allereerst natuurlijk de covid-19 pandemie, Het ergste is dat de gewone man dit alles betalen en nog zullen betalen terwijl de zelfstandigen en grote bedrijven uit de wind worden gezet met ONS belastinggeld,"	"Gezondheidszorg - Corona"	""	""	13	1	10	7	9	0	0	10	8	0	0	9	6	0	4	10	10	0	10	7	5	9	9	10	10	9	3	7	9	0	1	18.739	7	27.081	2	9.26	4	14.552	1	8.608000000000001	1	7.673	1	5.529	3	9.132	7	13.188	1	3	2	3	2	2	3	1	2	4	4	1	1	4	2	1	2	4	1	4	1	1	1	1	1	2	1	4	2	4	4	"Joachim Coens"	"CD&V - Joachim Coens"	4	""	1	"Premier Alexander De Croo"	4	4	4	4	3	3	3	4	4	2	10	10	0	3	4	2	5	5	5	5	5	1	2	5	4	4	2	2	3	4	3	4	2	2	3	1	1	1	1	1	4	2	5	5	10	8	10	6	1	6	6	6	0	6	1	10	9	0	2	10	.94851875	.9499535
10-Apr-2021 12:10:31	357	1	32	9130	3	1	""	3	3	7	7	7	7	5	3	6	4	5	10	8	7	""	4	3	7	4	"coronacrisis en de mislukte democratie"	"Gezondheidszorg - Corona"	"PolVer - Representatie"	""	9	4	7	4	5	8	6	5	5	9	7	2	2	2	2	2	2	5	6	5	5	7	6	7	7	7	7	7	3	6	7	4.647	7	3.026	7	2.057	7	1.793	7	1.664	7	1.972	7	2.469	7	1.799	7	2.527	4	3	3	3	2	4	3	2	3	3	3	3	2	3	4	3	2	3	4	3	3	4	3	4	3	3	3	3	2	3	2	"Tom Van Grieken"	"VB - Tom Van Grieken"	4	""	3	"Sihame El Kaouakibi"	3	3	2	3	2	3	2	3	3	7	7	7	7	7	2	2	4	4	2	4	2	3	4	3	2	3	4	3	3	3	3	3	3	1	2	1	2	2	1	2	1	1	1	2	7	8	7	7	7	0	6	2	1	5	0	6	4	4	4	10	1.3399665	.9345904
4-Apr-2021 00:59:20	2386	1	47	2500	1	2	""	3	3	8	9	2	7	0	0	0	0	0	0	10	7	""	0	0	0	3	"de democratie is ver te zoeken, de stem van het volk stelt blijkbaar niets voor, alles draait, vierkant momenteel is België echt een apenland!"	"PolVer - Representatie"	"Algemeen overheidsbeleid"	""	8	5	5	6	2	7	2	2	7	7	10	5	0	5	5	5	7	10	2	5	2	5	5	8	5	5	0	5	2	2	9	12.228	7	7.771	2	5.584	10	12.358	5	11.526	1	128.461	10	8.675000000000001	2	5.06	7	4.888	2	2	2	2	3	3	2	4	4	4	3	1	4	4	3	4	1	2	4	1	4	3	3	4	3	2	3	3	2	2	2	"Tom Grieken"	"VB - Tom Van Grieken"	7	""	1	"Tom Grieken en Dries Van Langenhove"	4	4	4	4	2	3	4	4	4	5	10	8	5	9	2	2	3	2	3	3	3	2	3	3	3	2	1	2	1	1	2	3	2	4	3	3	1	2	2	1	4	4	3	3	10	5	5	5	5	5	5	5	5	5	0	8	8	0	0	10	.70290661	.5138306
11-Apr-2021 05:14:00	1089	1	57	3000	4	3	""	4	3	8	1	9	5	0	7	0	0	10	7	0	5	""	8	6	6	7	"corona en het onvoorspelbaar doorkomen van de vaccins"	"Gezondheidszorg - Corona"	""	""	13	6	9	2	2	0	1	9	2	0	0	1	1	10	9	0	1	10	5	9	5	10	9	5	5	10	5	8	9	6	5	35.069	9	13.681	2	6.745	10	39.881	10	5.149	5	4.918	5	3.402	10	4.325	9	7.169	4	3	4	4	4	4	4	3	1	4	4	3	4	3	4	3	4	4	2	2	4	3	3	1	3	1	1	4	3	4	3	"Peter Mertens"	"PVDA - Peter Mertens"	5	""	1	"Raoul Hedebouw"	4	4	4	4	2	4	4	4	4	10	10	10	10	10	4	3	3	5	5	5	5	2	3	3	3	4	2	4	4	4	3	1	1	3	2	1	2	1	1	1	5	1	5	4	5	5	5	5	0	5	5	5	0	8	4	10	8	1	4	10		
2-Apr-2021 03:09:58	619	1	65	8510	5	1	""	2	3	8	5	5	6	0	0	2	0	5	8	5	12	""	5	5	2	7	"de rijken die alsmaar rijker worden zonder belastingen te moeten betalen"	"Economische ongelijkheid"	""	""	2	8	7	6	4	4	6	8	7	8	7	2	1	5	3	7	5	9	7	7	0	5	7	6	6	6	4	8	6	5	6	11.427	7	5.255	2	3.266	4	5.335	6	4.304	3	6.164	6	3.492	2	3.578	1	4.695	4	3	2	3	3	2	3	4	2	4	3	3	4	4	4	4	1	3	4	1	3	3	3	4	1	4	4	3	2	3	3	"geen enkele"	"9997 - Geen enkele"	14	""		""	4	3	4	4	4	3	4	3	3	8	10	8	5	7	3	3	3	3	3	3	3	2	3	3	3	4	2	3	3	4	1	4	3	1	4	3	3	3	3	1	4	3	5	4	10	8	8	0	5	5	7	9	4	5	5	5	5	5	5	5	1.2503831	1.1094835
9-Apr-2021 13:36:49	885	1	29	2000	1	2	""	5	3	8	2	10	10	8	10	5	8	5	0	0	2	""	6	8	6	8	"Coronavirus en de maatregelen daarvoor"	"Gezondheidszorg - Corona"	""	""	7	13	1	1	2	7	1	1	3	8	6	5	4	8	2	3	3	10	1	9	6	9	9	9	9	9	10	8	6	5	9	10.855	7	8.59	2	3.646	1	6.699	3	2.983	5	4.432	3	5.882	2	2.768	7	6.889	3	4	1	2	4	3	3	4	3	4	4	3	4	2	3	4	3	3	2	2	4	4	3	2	4	3	3	4	1	4	4	"geen"	"9997 - Geen enkele"	5	""	2	"ik weet het niet meer, er was geen specifiek"	1	3	1	1	1	1	1	3	1	5	8	8	6	3	2	2	1	3	4	4	3	3	4	4	3	3	1	2	2	1	2	3	3	4	2	2	4	2	2	2	4	3	4	3	10	10	9	10	10	10	8	7	1	3	2	4	3	3	3	10	.71787351	2.7447371
1-Apr-2021 04:06:44	1561	1	65	1700	4	2	""	4	1	7	5	8	3	6	5	4	0	8	4	0	12	""	7	6	4	5	"armoede"	"Armoede"	""	""	13	6	5	7	7	4	1	8	5	1	5	3	3	7	5	3	3	9	2	7	3	8	10	3	7	9	8	5	8	4	5	15.44	7	21.614	5	12.83	1	14.661	1	9.327999999999999	5	8.273999999999999	1	9.135999999999999	10	40.069	3	5.757	3	2	1	3	3	3	3	2	2	3	4	3	4	3	4	2	4	3	4	2	3	3	3	3	2	2	2	4	2	4	2	"Frank Vandenbroucke"	"VOORUIT - Frank Vandenbroucke"	4	""	1	"Alexander De Croo"	4	3	4	3	2	3	4	3	3	5	8	8	0	1	4	3	3	4	5	5	5	5	2	3	2	4	2	4	3	4	3	2	2	2	1	1	1	1	1	2	4	3	4	3	5	5	5	5	5	5	5	5	0	5	4	7	9	1	5	10	.90084183	.68265158
2-Apr-2021 01:55:33	1798	1	42	1570	4	2	""	3	3	7	5	1	10	4	6	0	3	3	4	0	2	""	2	2	0	2	"Teveel ministers en regeringen voor 1 klein land"	"PolVer - Staatsstructuur"	""	""	7	15	8	5	5	0	5	5	5	0	0	5	5	10	5	6	5	10	2	6	2	10	6	7	6	10	5	10	7	0	9	7.799	9	8.268000000000001	9	3.548	9	11.107	9	2.939	9	3.109	9	2.672	9	4.633	9	4.132	1	3	1	2	3	2	2	2	3	3	3	2	4	3	4	3	2	4	2	2	4	3	3	3	2	2	4	4	1	4	2	"Geen"	"9997 - Geen enkele"	14	""		""	4	4	4	4	4	4	4	4	4	5	9	7	5	5	1	1	1	3	4	3	3	1	1	1	3	4	1	3	4	4	2	1	3	1	1	3	3	1	2	1	3	2	4	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1.4816663	5.327292
3-Apr-2021 07:49:49	1059	1	62	2610	1	1	""	5	3	8	5	7	3	6	5	9	7	0	0	0	3	""	7	8	7	7	"gezondheid"	"Gezondheidszorg"	""	""	4	6	8	7	8	7	5	9	9	5	5	7	9	7	7	9	8	0	5	4	1	5	5	3	3	7	4	4	7	7	3	51.191	7	10.111	2	8.593	3	6.113	4	5.689	1	4.24	3	4.261	3	23.592	3	4.658	2	2	2	2	3	2	3	2	3	3	3	2	3	2	3	3	2	2	2	2	3	3	2	2	3	2	2	2	3	2	4	"geen"	"9997 - Geen enkele"	3	""	1	"jambon"	3	3	3	3	3	3	3	3	3	6	7	8	4	5	4	4	3	4	4	2	5	3	4	3	3	3	2	4	3	4	3	2	2	1	1	3	1	1	1	1	3	1	5	3	5	5	5	5	5	5	4	4	0	6	2	7	7	0	3	10	.63059205	.55197871
2-Apr-2021 15:12:26	1083	1	61	9450	3	1	""	4	3	7	6	7	1	8	7	6	7	1	2	0	1	""	7	7	7	8	"Make Belgium great again missen we hier wel"	"9998 - Andere"	""	""	1	10	6	6	7	5	2	8	8	3	7	8	8	4	5	9	9	1	6	7	1	7	8	1	3	8	6	6	7	8	6	11.4	1	7.775	2	5.452	4	4.316	6	7.652	1	3.562	6	4.064	2	5.718	3	10.712	3	2	2	2	3	2	3	2	2	3	2	2	1	2	3	3	1	2	2	2	3	2	3	2	3	2	2	3	3	3	3	"de croo"	"Open Vld - Alexander De Croo"	4	""	2	"de croo"	3	3	3	3	3	3	4	2	2	6	6	9	3	5	3	4	3	4	4	5	5	4	4	4	3	3	2	3	4	3	3	2	2	2	3	2	1	1	1	2	4	1	4	2	10	9	8	8	8	8	4	5	4	7	4	9	9	1	2	8	.77322114	.81817734
1-Apr-2021 08:44:06	995	1	70	2630	1	1	""	3	1	8	8	9	3	5	5	8	1	0	0	0	12	""	7	8	5	9	"87 ministers met al dan niet gezamelijke bevoegdheden"	"PolVer - Staatsstructuur"	""	""	13	6	6	7	5	2	1	9	8	6	3	3	1	7	5	3	2	10	2	4	1	5	5	5	5	7	3	0	7	7	1	15.533	6	8.945	2	4.768	4	3.762	6	4.826	6	11.55	6	4.327	2	4.905	3	6.334	3	2	2	2	4	4	3	3	3	3	3	2	3	3	3	3	3	3	2	2	3	4	4	2	4	2	1	4	4	3	3	"de Croo"	"Open Vld - Alexander De Croo"	4	""	1	"De Croo"	3	2	4	4	4	4	4	2	3	7	10	10	1	5	3	4	2	4	5	5	5	4	2	5	3	4	1	4	4	4	2	2	2	2	1	1	1	1	1	1	4	2	5	4	0	0	0	0	0	0	0	0	0	5	3	8	5	1	3	1	.75234878	.65789652
10-Apr-2021 10:42:26	4639	1	28	3150	4	2	""	3	3	7	2	2	2	1	10	0	1	2	2	0	2	""	8	8	8	8	"Corona"	"Gezondheidszorg - Corona"	""	""	7	9	5	4	5	1	2	0	3	1	0	2	0	9	3	4	1	10	0	5	0	9	7	9	4	10	6	10	8	7	2	5.251	2	1.711	2	1.67	2	2.622	2	3.477	2	1.666	2	1.502	2	1.817	2	3.072	4	2	1	3	4	4	4	3	2	4	4	3	3	3	4	4	4	4	1	1	4	4	4	1	4	4	1	4	1	4	4	"Kristof Calvo"	"Groen - Kristof Calvo"	14	""		""	2	4	3	4	4	2	4	4	4	9	10	8	9	9	4	4	4	4	4	3	3	3	3	4	3	3	2	3	4	4	3	1	1	3	1	2	3	2	1	1	2	1	5	2	10	10	9	10	8	9	9	9	7	5	2	9	6	4	3	10	1.0966568	1.5092839
5-Apr-2021 01:10:31	1409	1	63	9820	3	1	""	4	3	7	2	10	6	0	10	0	0	10	10	0	6	""	7	1	5	6	"Klimaat"	"Klimaat"	""	""	7	13	10	4	6	0	0	10	7	6	0	4	0	8	4	2	1	10	0	7	3	10	9	6	5	9	10	9	7	1	6	24.022	7	12.128	2	4.097	10	45.184	6	29.577	6	8.023	6	4.405	2	4.94	3	6.274	4	1	4	4	2	4	3	3	2	4	4	3	4	4	4	3	3	4	2	2	4	3	3	2	4	4	2	3	1	4	2	"Frank Vandenbroucke"	"VOORUIT - Frank Vandenbroucke"	14	""		""	3	2	3	3	3	3	3	4	4	4	8	8	1	5	4	2	3	3	4	5	4	1	1	2	2	3	2	4	3	4	3	2	2	1	1	1	1	1	1	1	5	2	5	3	5	5	3	9	0	2	9	9	0	5	2	9	7	1	2	10	.77322114	.62620533
17-Apr-2021 15:08:27	739	1	62	2845	1	2	""	3	1	7	5	2	6	3	3	3	3	3	9	4	6	""	1	1	1	1	"corona"	"Gezondheidszorg - Corona"	""	""	6	12	4	4	4	4	4	4	7	5	4	2	2	2	2	2	9	8	0	7	2	7	7	7	2	2	5	5	5	5	6	7.535	7	9.285	6	5.461	6	3.954	6	2.836	6	2.859	6	2.789	6	2.87	6	2.838	1	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	2	3	3	3	4	3	3	3	3	3	3	3	2	3	2	"geen"	"9997 - Geen enkele"	14	""		""	3	3	4	3	3	3	3	2	3	7	6	7	8	7	2	2	2	3	4	3	3	4	3	3	3	3	2	3	2	3	2	3	2	4	4	3	3	3	3	2	3	3	4	3	8	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.70290661	.63929802
3-Apr-2021 10:01:30	1957	1	52	8800	5	1	""	5	3	8	7	7	4	7	6	3	8	2	3	0	4	""	7	7	6	8	"Coronacrisis en zijn economische gevolgen en ook de opwarming van de aarde"	"Gezondheidszorg - Corona"	"Economie"	"Klimaat"	7	4	3	4	5	3	2	5	6	4	2	2	2	5	2	5	1	10	7	5	1	6	6	4	3	5	4	4	7	8	9	20.384	1	12.335	2	4.417	4	3.163	4	5.213	6	7.455	6	11.658	4	3.723	3	4.828	3	3	2	2	3	3	3	3	3	3	3	2	3	2	3	3	3	3	2	2	2	3	3	2	2	2	3	3	3	3	4	"Bart Somers"	"Open Vld - Bart Somers"	10	""	3	"Voorzitter Bouchez met zijn uitspraken"	3	3	3	3	2	3	3	2	2	3	8	5	2	5	4	4	3	3	5	4	4	4	4	3	3	3	2	3	3	4	2	3	3	3	2	2	2	4	3	2	4	2	4	4	8	8	5	5	5	5	5	5	5	6	3	9	7	2	2	10	.69998443	.85949045
16-Apr-2021 09:07:20	911	1	57	2340	1	1	""	2	3	8	5	6	12	2	0	8	5	0	5	5	3	""	5	3	2	7	"onkunde"	"PolVer - Partijen en Politici"	""	""	1	5	5	4	0	7	6	1	6	3	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	1	1	1	1	6	10.679	9	8.541	9	7.271	4	5.571	4	5.84	6	5.197	6	4.806	9	4.269	3	7.496	3	3	2	3	3	3	3	3	2	3	2	3	3	4	3	2	2	3	4	2	2	2	3	2	2	3	3	2	3	3	3	"geen"	"9997 - Geen enkele"	14	""		""	2	3	3	2	3	3	3	3	2	8	6	5	6	8	2	2	2	3	2	2	3	2	2	2	2	3	2	2	1	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	8	5	2	0	5	3	0	5	3	2	2	7	5	10	5	10	1.0471537	
18-Apr-2021 04:00:15	366	1	37	2060	1	1	""	5	3	7	8	7	5	7	6	7	8	8	8	7	3	"Geen"	7	7	8	8	"Geen"	"9999 - Geen"	""	""	3	4	8	6	7	7	5	6	6	7	7	6	6	7	7	6	7	7	7	7	6	6	5	5	6	7	7	8	6	7	4	5.197	7	5.181	3	3.663	7	5.169	7	3.348	4	3.999	3	3.965	5	4.023	8	3.303	2	3	3	3	3	3	4	4	2	2	3	4	2	2	2	3	3	2	3	3	3	2	2	3	3	2	2	3	3	2	2	"Geen"	"9997 - Geen enkele"	3	""	1	"Geen"	3	4	2	2	3	2	3	2	3	7	6	8	7	8	2	2	4	2	3	3	4	2	2	4	4	4	2	2	3	3	2	2	3	3	2	2	2	3	2	3	3	4	3	2	6	7	7	8	8	9	7	7	6	8	8	7	7	7	8	8	.98528254	.84073943
2-Apr-2021 02:38:12	827	1	59	3545	2	2	""	3	3	5	5	1	7	0	0	10	0	0	0	10	7	""	1	1	1	1	"zij zijn al gevacsineerd en zieke mensen mogen kreperen"	"Gezondheidszorg - Corona"	""	""	6	2	5	0	0	10	0	0	0	10	5	10	10	0	10	10	10	0	5	5	0	10	0	0	0	10	10	5	3	8	7	14.06	7	9.994	9	9.714	9	2.34	9	2.9	9	3.241	9	2.551	9	2.752	9	2.697	1	3	1	3	4	4	4	2	4	4	4	1	4	4	4	3	4	4	2	1	4	3	1	1	2	3	4	2	4	2	1	"dewever"	"N-VA - Bart De Wever"	3	""	1	"dewever"	1	4	4	2	4	1	4	3	3	5	5	5	5	5	1	1	1	1	3	1	1	1	4	1	1	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.8817656	.5815258
5-Apr-2021 03:34:05	3532	1	64	3730	2	2	""	4	2	8	5	5	3	7	7	8	5	3	3	0	3	""	5	6	5	6	"versnippering bevoegdheden"	"PolVer - Staatsstructuur"	""	""	1	11	7	6	5	6	5	7	7	5	5	3	3	4	3	5	4	9	5	5	1	5	8	5	5	5	7	3	5	5	1	656.856	1	31.267	2	11.507	4	11.062	6	13	6	12.912	6	15.339	2	11.606	3	8.003	2	3	1	3	3	4	3	2	2	4	3	2	4	2	4	3	1	3	3	3	3	3	2	3	2	3	3	4	2	3	4	"Bart De Wever"	"N-VA - Bart De Wever"	4	""	2	"Alexander Decroo"	3	3	4	3	4	3	3	2	2	6	9	7	3	7	2	3	2	3	4	3	4	4	2	3	3	4	2	3	3	4	2	2	3	2	2	1	1	1	3	1	4	2	5	4	9	5	6	5	6	5	5	5	2	7	6	8	6	1	2	2	.77870113	.55970114
9-Apr-2021 00:35:07	591	1	56	8380	5	1	""	3	3	7	6	6	3	7	1	6	6	2	6	2	1	"niet meer tevr'eden van nva"	5	5	4	7	"pandemie"	"Gezondheidszorg - Corona"	""	""	4	6	6	6	2	7	7	2	5	5	7	5	7	6	5	5	5	8	6	6	2	7	7	3	5	6	3	3	6	5	1	5.769	7	6.475	2	3.688	4	4.588	6	3.225	1	4.195	3	4.324	2	8.15	3	3.474	2	2	2	2	2	3	3	2	2	3	4	2	3	2	3	4	1	2	4	3	3	3	2	4	1	4	4	4	3	2	4	"coens"	"CD&V - Joachim Coens"	4	""	3	"kaouakibi"	2	3	3	3	3	3	2	3	2	5	6	6	2	5	4	4	2	3	4	2	3	3	2	2	3	3	3	3	3	3	2	2	2	3	2	2	2	2	2	2	2	2	4	2	7	7	7	4	6	7	4	7	3	5	2	7	7	2	3	8	.7763657	.71878237
2-Apr-2021 09:19:53	1408	1	69	8650	5	1	""	5	3	7	6	7	4	2	0	2	7	0	3	0	3	"DOOR DE ONBEHOLPEN LEIDING VAN DE VOOR ZITTER LACHAERT. DOOR DE UITZENDING  BDW  WERDEN MIJ NIEUWE INZICHTEN AANGEREIKT"	6	7	6	6	"BEHEER CORONACRISIS EN DE ECONOMISCHE NASLEEP HIERVAN"	"Gezondheidszorg - Corona"	"Economie"	""	6	14	8	4	8	3	2	8	7	3	1	2	0	3	3	2	2	5	3	3	0	5	5	2	3	7	7	7	6	8	6	28.157	1	9.881	2	5.414	4	5.446	6	5.102	1	18.284	6	9.763	2	6.683	3	9.593	1	2	1	2	2	3	3	4	3	4	3	2	3	2	3	2	3	3	2	2	2	3	2	2	2	1	3	3	3	3	4	"JAN JAMBON"	"N-VA - Jan Jambon"	4	""	3	"EL KAOUAKIBI"	2	3	2	3	4	3	3	3	2	2	9	8	2	2	4	4	3	4	5	4	3	3	4	2	2	4	2	3	4	4	2	2	3	2	1	1	1	1	1	1	4	1	5	3	7	5	5	5	5	5	5	5	3	5	2	7	7	1	3	9	.752976	.86369491
7-Apr-2021 00:55:35	1073	1	66	3582	2	1	""	4	3	8	6	8	1	10	4	2	5	1	2	0	1	""	7	6	6	9	"Gezond verstand"	"9998 - Andere"	""	""	1	11	7	7	5	5	6	2	4	2	6	5	5	8	5	7	7	10	7	7	2	7	9	4	6	5	7	8	8	5	1	13.543	1	18.446	2	9.241	4	3.836	1	6.745	10	8.952	6	6.5	2	7.5	3	8.473000000000001	2	2	2	3	4	3	3	2	2	3	3	3	3	3	3	2	2	3	2	2	2	4	2	2	3	2	2	2	3	3	4	"Min. Binnelandse zaken"	"CD&V - Annelies Verlinden"	1	""	1	"Min. Binnelandse zaken"	3	3	3	3	3	3	3	3	3	8	7	7	9	7	4	3	3	4	5	4	5	2	2	4	3	4	3	3	3	3	3	2	2	2	2	1	1	1	1	1	2	2	4	1	7	5	7	5	3	6	3	4	1	6	3	8	6	3	3	1	.85093576	.81570458
6-Apr-2021 02:32:28	856	1	47	2100	1	2	""	5	3	4	2	5	2	2	8	2	2	6	9	0	6	"Ik volg Conner Rousseau en vind dat hij zinnige dingen in de ring gooit, dus ik zou hem een kans geven."	4	4	4	4	"slecht management"	"PolVer - Partijen en Politici"	""	""	9	7	6	7	5	7	7	4	5	8	1	6	4	7	6	1	2	10	3	7	3	7	7	3	3	10	6	6	7	2	6	96.169	7	8.724	2	5.434	10	3.886	5	3.822	10	4.038	10	4.419	3	4.607	10	4.14	3	3	3	3	3	3	4	4	2	4	4	2	4	3	3	4	3	4	2	3	4	4	3	2	4	4	2	3	3	4	3	"Conner Rousseau"	"VOORUIT - Conner Rousseau"	6	""	1	"Conner Rousseau"	3	3	4	3	4	3	4	4	3	7	10	10	0	3	3	3	2	3	5	5	5	2	2	1	2	2	2	2	2	3	2	3	3	1	2	1	2	3	2	1	4	1	4	3	5	5	2	8	2	2	6	8	0	5	3	7	6	0	1	10	.62074792	.58693528
12-Apr-2021 09:49:25	555	1	40	8434	5	2	""	3	2	7	5	5	3	5	5	5	5	5	6	1	6	"omdat de vooruit meer aansluit bij de belangen van de zorgsector waar ik tewerk gesteld ben"	5	5	5	5	"ongelijkheden in vergelijking met de vlaamse en federeale regering"	"PolVer - Partijen en Politici"	""	""	6	11	7	7	7	7	7	7	7	1	7	4	6	6	6	5	5	7	6	7	4	5	6	6	9	7	6	5	5	3	6	6.496	9	8.186	2	5.139	9	4.119	6	4.104	9	4.52	6	4.884	3	9.112	9	4.008	2	2	1	3	4	4	3	2	3	3	4	2	4	3	3	3	1	3	2	3	2	2	3	3	2	3	4	4	3	3	3	"geen enkele"	"9997 - Geen enkele"	14	""		""	2	2	4	3	3	2	3	1	3	4	4	4	6	4	3	3	3	3	3	3	3	3	3	3	3	2	3	3	4	4	2	2	3	3	1	3	3	3	2	3	3	2	4	2	5	5	5	5	5	5	5	5	0	5	5	5	5	5	5	10	1.2191294	1.1048999
2-Apr-2021 09:07:31	1803	1	63	3128	4	2	""	4	3	8	4	6	3	5	5	6	5	0	4	0	12	""	6	5	5	6	"corona en de economie"	"Gezondheidszorg - Corona"	"Economie"	""	6	4	6	6	6	6	0	6	7	6	4	5	4	5	3	3	1	10	7	8	2	8	8	8	7	6	4	3	6	5	1	82.125	3	57.628	2	7.81	4	5.485	6	7.523	6	20.253	6	5.481	4	32.084	3	4.58	4	3	1	2	3	4	3	2	3	3	3	2	3	3	3	2	2	4	4	2	2	3	3	2	2	3	4	3	3	4	4	"annelies verlinden"	"CD&V - Annelies Verlinden"	14	""		""	3	3	3	3	3	2	3	1	3	7	7	8	8	7	4	4	4	4	4	4	4	4	3	3	4	3	2	3	3	2	3	3	2	2	3	2	3	1	2	2	4	3	4	2	5	5	5	5	5	5	5	5	3	6	1	8	6	8	1	10	.83744401	.67932844
6-Apr-2021 17:30:39	433	1	36	8000	5	1	""	1	3	7	6	6	2	6	7	6	7	7	6	7	2	""	6	8	7	7	"regering die maar half hun werk doet"	"PolVer - Partijen en Politici"	""	""	6	2	7	6	8	7	6	7	6	6	7	5	8	6	6	5	6	6	7	6	8	7	6	6	5	6	7	6	6	7	2	2.445	2	3.712	2	2.422	2	2.286	2	2.474	2	2.813	2	2.17	2	2.802	2	3.354	3	2	3	3	2	3	3	2	2	3	3	3	2	3	2	3	2	3	2	3	2	2	3	3	3	3	2	2	2	2	3	"geen mening"	"9999 - Geen antwoord"	2	""	1	"weet niet"	3	2	3	3	3	3	3	3	2	7	7	6	8	7	1	2	3	3	2	2	3	3	3	3	3	4	1	3	4	4	3	3	3	3	3	3	4	3	2	3	3	3	3	3	5	5	5	5	6	5	5	6	6	5	6	5	5	6	6	5	1.8161957	2.0627425
